,time,latitude,longitude,platform
3275,2023-04-11 12:24:47,-37.156666666666666,16.511333333333333,WGSV3-052
3274,2023-04-11 12:39:47,-37.15316666666667,16.516333333333332,WGSV3-052
3273,2023-04-11 12:54:47,-37.149166666666666,16.5215,WGSV3-052
3272,2023-04-11 13:09:47,-37.14483333333333,16.52583333333333,WGSV3-052
3271,2023-04-11 13:38:52,-37.13766666666667,16.53666666666667,WGSV3-052
3270,2023-04-11 13:53:52,-37.134,16.541166666666665,WGSV3-052
3269,2023-04-11 14:08:52,-37.13016666666667,16.546833333333332,WGSV3-052
3268,2023-04-11 14:23:52,-37.12616666666667,16.550666666666665,WGSV3-052
3267,2023-04-11 14:38:52,-37.123333333333335,16.555333333333333,WGSV3-052
3266,2023-04-11 14:53:53,-37.1195,16.5585,WGSV3-052
3265,2023-04-11 15:08:43,-37.11716666666667,16.562,WGSV3-052
3264,2023-04-11 15:23:43,-37.11333333333334,16.565333333333335,WGSV3-052
3263,2023-04-11 15:38:43,-37.111,16.5695,WGSV3-052
3262,2023-04-11 15:53:43,-37.107499999999995,16.572499999999998,WGSV3-052
3261,2023-04-11 16:08:43,-37.104166666666664,16.576666666666664,WGSV3-052
3260,2023-04-11 16:23:43,-37.1025,16.579166666666666,WGSV3-052
3259,2023-04-11 16:38:42,-37.099666666666664,16.583000000000002,WGSV3-052
3258,2023-04-11 16:53:42,-37.097833333333334,16.5865,WGSV3-052
3257,2023-04-11 17:08:42,-37.094833333333334,16.59,WGSV3-052
3256,2023-04-11 17:23:42,-37.09166666666667,16.59416666666667,WGSV3-052
3255,2023-04-11 17:52:47,-37.08633333333333,16.601499999999998,WGSV3-052
3254,2023-04-11 18:07:47,-37.08266666666667,16.605,WGSV3-052
3253,2023-04-11 18:22:47,-37.0805,16.608666666666668,WGSV3-052
3252,2023-04-11 18:37:47,-37.0785,16.613166666666665,WGSV3-052
3251,2023-04-11 18:52:47,-37.07683333333333,16.616666666666667,WGSV3-052
3250,2023-04-11 19:07:47,-37.075,16.619500000000002,WGSV3-052
3249,2023-04-11 19:22:47,-37.07283333333333,16.624166666666667,WGSV3-052
3248,2023-04-11 19:37:47,-37.07166666666667,16.627333333333336,WGSV3-052
3247,2023-04-11 19:52:47,-37.07,16.6325,WGSV3-052
3246,2023-04-11 20:07:47,-37.068,16.63533333333333,WGSV3-052
3245,2023-04-11 20:22:47,-37.06616666666666,16.640666666666668,WGSV3-052
3244,2023-04-11 20:37:47,-37.0655,16.643833333333337,WGSV3-052
3243,2023-04-11 20:52:47,-37.06366666666667,16.648333333333333,WGSV3-052
3242,2023-04-11 21:07:47,-37.06316666666667,16.65266666666667,WGSV3-052
3241,2023-04-11 21:22:47,-37.061166666666665,16.65666666666667,WGSV3-052
3240,2023-04-11 21:37:47,-37.06016666666667,16.661333333333335,WGSV3-052
3239,2023-04-11 22:06:52,-37.0575,16.672166666666666,WGSV3-052
3238,2023-04-11 22:21:52,-37.05566666666667,16.676666666666666,WGSV3-052
3237,2023-04-11 22:36:52,-37.054833333333335,16.681833333333334,WGSV3-052
3236,2023-04-11 22:51:52,-37.05316666666667,16.687,WGSV3-052
3235,2023-04-11 23:06:52,-37.05233333333333,16.691333333333333,WGSV3-052
3234,2023-04-11 23:21:52,-37.051500000000004,16.6965,WGSV3-052
3233,2023-04-11 23:36:52,-37.05,16.700666666666667,WGSV3-052
3413,2023-04-11 23:51:52,-37.05016666666667,16.706,WGSV3-052
3412,2023-04-12 00:06:52,-37.04883333333333,16.711833333333335,WGSV3-052
3411,2023-04-12 00:21:52,-37.0485,16.7165,WGSV3-052
3410,2023-04-12 00:36:52,-37.047333333333334,16.72283333333333,WGSV3-052
3409,2023-04-12 00:51:51,-37.046166666666664,16.727500000000003,WGSV3-052
3408,2023-04-12 01:06:51,-37.04533333333333,16.733,WGSV3-052
3407,2023-04-12 01:21:51,-37.04366666666667,16.7385,WGSV3-052
3406,2023-04-12 01:36:51,-37.04366666666667,16.743,WGSV3-052
3405,2023-04-12 01:51:51,-37.042833333333334,16.749333333333333,WGSV3-052
3404,2023-04-12 02:20:56,-37.04,16.759166666666665,WGSV3-052
3403,2023-04-12 02:35:56,-37.03916666666667,16.76383333333333,WGSV3-052
3402,2023-04-12 02:50:56,-37.037666666666674,16.769833333333334,WGSV3-052
3401,2023-04-12 03:05:56,-37.036500000000004,16.774833333333333,WGSV3-052
3400,2023-04-12 03:20:56,-37.035999999999994,16.78083333333333,WGSV3-052
3399,2023-04-12 03:35:56,-37.03433333333333,16.787333333333333,WGSV3-052
3398,2023-04-12 03:50:56,-37.03216666666666,16.792333333333332,WGSV3-052
3397,2023-04-12 04:05:56,-37.03066666666667,16.797833333333333,WGSV3-052
3396,2023-04-12 04:20:56,-37.029833333333336,16.803833333333333,WGSV3-052
3395,2023-04-12 04:35:56,-37.027833333333334,16.81066666666667,WGSV3-052
3394,2023-04-12 04:50:56,-37.025999999999996,16.816333333333333,WGSV3-052
3393,2023-04-12 05:05:56,-37.0255,16.822166666666664,WGSV3-052
3392,2023-04-12 05:20:56,-37.024,16.828500000000002,WGSV3-052
3391,2023-04-12 05:35:56,-37.022166666666664,16.833333333333332,WGSV3-052
3390,2023-04-12 05:50:56,-37.02066666666666,16.83966666666667,WGSV3-052
3389,2023-04-12 06:05:56,-37.01983333333333,16.845333333333333,WGSV3-052
3388,2023-04-12 06:35:01,-37.017,16.855666666666664,WGSV3-052
3387,2023-04-12 06:50:01,-37.01616666666666,16.86,WGSV3-052
3386,2023-04-12 07:05:01,-37.01483333333333,16.8655,WGSV3-052
3385,2023-04-12 07:20:01,-37.013333333333335,16.870333333333335,WGSV3-052
3384,2023-04-12 07:35:01,-37.01166666666666,16.874333333333333,WGSV3-052
3383,2023-04-12 07:50:01,-37.010999999999996,16.878666666666668,WGSV3-052
3382,2023-04-12 08:05:01,-37.01016666666667,16.884,WGSV3-052
3381,2023-04-12 08:20:01,-37.01016666666667,16.889833333333335,WGSV3-052
3380,2023-04-12 08:35:01,-37.00966666666667,16.895833333333332,WGSV3-052
3379,2023-04-12 08:50:01,-37.00933333333333,16.901,WGSV3-052
3378,2023-04-12 09:05:01,-37.00933333333333,16.906,WGSV3-052
3377,2023-04-12 09:20:01,-37.009,16.91033333333333,WGSV3-052
3376,2023-04-12 09:35:01,-37.008,16.91466666666667,WGSV3-052
3375,2023-04-12 09:50:01,-37.0075,16.920333333333335,WGSV3-052
3374,2023-04-12 10:05:01,-37.007,16.9255,WGSV3-052
3373,2023-04-12 10:20:01,-37.00683333333333,16.930333333333333,WGSV3-052
3372,2023-04-12 10:49:06,-37.00716666666666,16.940333333333335,WGSV3-052
3371,2023-04-12 11:04:06,-37.00716666666666,16.946166666666667,WGSV3-052
3370,2023-04-12 11:19:06,-37.00683333333333,16.952833333333334,WGSV3-052
3369,2023-04-12 11:34:06,-37.00683333333333,16.958166666666667,WGSV3-052
3368,2023-04-12 11:49:06,-37.006166666666665,16.965333333333334,WGSV3-052
3367,2023-04-12 12:04:06,-37.007,16.971,WGSV3-052
3366,2023-04-12 12:19:06,-37.006166666666665,16.976666666666667,WGSV3-052
3365,2023-04-12 12:34:06,-37.00666666666667,16.982166666666668,WGSV3-052
3364,2023-04-12 12:49:06,-37.006499999999996,16.9875,WGSV3-052
3363,2023-04-12 13:04:06,-37.00683333333333,16.994333333333334,WGSV3-052
3362,2023-04-12 13:19:06,-37.006499999999996,17.00133333333333,WGSV3-052
3361,2023-04-12 13:34:06,-37.00716666666666,17.007833333333334,WGSV3-052
3360,2023-04-12 13:49:06,-37.00666666666667,17.014166666666664,WGSV3-052
3359,2023-04-12 14:04:06,-37.00666666666667,17.01966666666667,WGSV3-052
3358,2023-04-12 14:19:06,-37.007,17.0255,WGSV3-052
3357,2023-04-12 14:34:06,-37.00666666666667,17.032666666666668,WGSV3-052
3356,2023-04-12 15:03:11,-37.006499999999996,17.046,WGSV3-052
3355,2023-04-12 15:18:11,-37.00683333333333,17.052500000000002,WGSV3-052
3354,2023-04-12 15:33:11,-37.006166666666665,17.059833333333334,WGSV3-052
3353,2023-04-12 15:48:11,-37.006166666666665,17.0675,WGSV3-052
3352,2023-04-12 16:03:11,-37.00683333333333,17.073500000000003,WGSV3-052
3351,2023-04-12 16:18:11,-37.006,17.079333333333334,WGSV3-052
3350,2023-04-12 16:33:11,-37.006166666666665,17.086166666666667,WGSV3-052
3349,2023-04-12 16:48:11,-37.00633333333334,17.092666666666666,WGSV3-052
3348,2023-04-12 17:03:11,-37.007,17.0985,WGSV3-052
3347,2023-04-12 17:18:11,-37.006499999999996,17.104666666666667,WGSV3-052
3346,2023-04-12 17:33:11,-37.007333333333335,17.111833333333333,WGSV3-052
3345,2023-04-12 17:48:11,-37.007666666666665,17.118,WGSV3-052
3344,2023-04-12 18:03:11,-37.00833333333333,17.123833333333334,WGSV3-052
3343,2023-04-12 18:18:11,-37.0075,17.129833333333334,WGSV3-052
3342,2023-04-12 18:33:11,-37.007666666666665,17.137333333333334,WGSV3-052
3341,2023-04-12 18:48:11,-37.00783333333333,17.144333333333336,WGSV3-052
3340,2023-04-12 19:17:16,-37.007666666666665,17.1565,WGSV3-052
3339,2023-04-12 19:32:16,-37.00716666666666,17.162333333333333,WGSV3-052
3338,2023-04-12 19:47:16,-37.0075,17.167333333333332,WGSV3-052
3337,2023-04-12 20:02:16,-37.006499999999996,17.173000000000002,WGSV3-052
3336,2023-04-12 20:17:16,-37.006,17.178333333333335,WGSV3-052
3335,2023-04-12 20:32:16,-37.0055,17.184166666666666,WGSV3-052
3334,2023-04-12 20:47:16,-37.0055,17.190333333333335,WGSV3-052
3333,2023-04-12 21:02:16,-37.00516666666667,17.19633333333333,WGSV3-052
3332,2023-04-12 21:17:16,-37.0055,17.20266666666667,WGSV3-052
3331,2023-04-12 21:32:16,-37.00516666666667,17.2095,WGSV3-052
3330,2023-04-12 21:47:16,-37.00483333333333,17.215,WGSV3-052
3329,2023-04-12 22:02:16,-37.005,17.220833333333335,WGSV3-052
3328,2023-04-12 22:17:16,-37.00483333333333,17.225666666666665,WGSV3-052
3327,2023-04-12 22:32:16,-37.00533333333333,17.231333333333335,WGSV3-052
3326,2023-04-12 22:47:15,-37.005,17.238166666666665,WGSV3-052
3325,2023-04-12 23:02:15,-37.0045,17.244000000000003,WGSV3-052
3324,2023-04-12 23:31:20,-37.004333333333335,17.2535,WGSV3-052
3504,2023-04-12 23:46:20,-37.00366666666666,17.2585,WGSV3-052
3503,2023-04-13 00:01:20,-37.003,17.264499999999998,WGSV3-052
3502,2023-04-13 00:16:20,-37.0015,17.269833333333334,WGSV3-052
3501,2023-04-13 00:31:20,-37.0015,17.274,WGSV3-052
3500,2023-04-13 00:46:20,-37.00033333333333,17.278333333333332,WGSV3-052
3499,2023-04-13 01:01:20,-36.99983333333333,17.283333333333335,WGSV3-052
3498,2023-04-13 01:16:20,-37.0,17.287,WGSV3-052
3497,2023-04-13 01:31:20,-36.999,17.291166666666665,WGSV3-052
3496,2023-04-13 01:46:20,-36.99916666666666,17.2955,WGSV3-052
3495,2023-04-13 02:01:20,-36.998333333333335,17.300333333333334,WGSV3-052
3494,2023-04-13 02:16:20,-36.998666666666665,17.30483333333333,WGSV3-052
3493,2023-04-13 02:31:20,-36.9985,17.308,WGSV3-052
3492,2023-04-13 02:46:20,-36.998333333333335,17.311666666666667,WGSV3-052
3491,2023-04-13 03:01:20,-36.999,17.315833333333334,WGSV3-052
3490,2023-04-13 03:16:20,-36.99983333333333,17.319000000000003,WGSV3-052
3489,2023-04-13 03:45:25,-37.00033333333333,17.326666666666664,WGSV3-052
3488,2023-04-13 04:00:25,-37.001,17.329166666666666,WGSV3-052
3487,2023-04-13 04:15:25,-37.00116666666667,17.332833333333333,WGSV3-052
3486,2023-04-13 04:30:25,-37.002833333333335,17.336166666666667,WGSV3-052
3485,2023-04-13 04:45:25,-37.0035,17.338666666666665,WGSV3-052
3484,2023-04-13 05:00:25,-37.005,17.342666666666666,WGSV3-052
3483,2023-04-13 05:15:25,-37.00633333333334,17.345333333333333,WGSV3-052
3482,2023-04-13 05:30:25,-37.00866666666666,17.349333333333334,WGSV3-052
3481,2023-04-13 05:45:25,-37.00983333333333,17.35216666666667,WGSV3-052
3480,2023-04-13 06:00:25,-37.0115,17.356166666666663,WGSV3-052
3479,2023-04-13 06:15:25,-37.0135,17.357833333333335,WGSV3-052
3478,2023-04-13 06:30:25,-37.015499999999996,17.360666666666667,WGSV3-052
3477,2023-04-13 06:45:25,-37.018,17.363999999999997,WGSV3-052
3476,2023-04-13 07:00:25,-37.02016666666667,17.3665,WGSV3-052
3475,2023-04-13 07:15:25,-37.0225,17.370833333333334,WGSV3-052
3474,2023-04-13 07:30:25,-37.025,17.3745,WGSV3-052
3473,2023-04-13 07:59:30,-37.02966666666667,17.383333333333333,WGSV3-052
3472,2023-04-13 08:14:30,-37.032000000000004,17.387999999999998,WGSV3-052
3471,2023-04-13 08:29:30,-37.034666666666666,17.393666666666665,WGSV3-052
3470,2023-04-13 08:44:30,-37.03783333333333,17.40083333333333,WGSV3-052
3469,2023-04-13 08:59:30,-37.040333333333336,17.406166666666664,WGSV3-052
3468,2023-04-13 09:14:30,-37.04216666666667,17.4125,WGSV3-052
3467,2023-04-13 09:29:30,-37.044,17.419833333333333,WGSV3-052
3466,2023-04-13 09:44:30,-37.04666666666667,17.425333333333334,WGSV3-052
3465,2023-04-13 09:59:30,-37.04783333333333,17.431166666666666,WGSV3-052
3464,2023-04-13 10:14:30,-37.050333333333334,17.438499999999998,WGSV3-052
3463,2023-04-13 10:29:30,-37.0525,17.443833333333334,WGSV3-052
3462,2023-04-13 10:44:30,-37.05416666666667,17.449833333333334,WGSV3-052
3461,2023-04-13 10:59:30,-37.05616666666666,17.4575,WGSV3-052
3460,2023-04-13 11:14:30,-37.05833333333333,17.464499999999997,WGSV3-052
3459,2023-04-13 11:29:30,-37.0595,17.471333333333334,WGSV3-052
3458,2023-04-13 11:44:30,-37.060833333333335,17.477333333333334,WGSV3-052
3457,2023-04-13 12:13:35,-37.06316666666667,17.488999999999997,WGSV3-052
3456,2023-04-13 12:28:35,-37.06516666666666,17.4955,WGSV3-052
3455,2023-04-13 12:43:35,-37.065333333333335,17.500999999999998,WGSV3-052
3454,2023-04-13 12:58:35,-37.0665,17.508,WGSV3-052
3453,2023-04-13 13:13:35,-37.06633333333333,17.514333333333333,WGSV3-052
3452,2023-04-13 13:28:35,-37.06716666666667,17.520166666666668,WGSV3-052
3451,2023-04-13 13:43:35,-37.067,17.525333333333332,WGSV3-052
3450,2023-04-13 13:58:35,-37.068,17.53033333333333,WGSV3-052
3449,2023-04-13 14:13:35,-37.068,17.53483333333333,WGSV3-052
3448,2023-04-13 14:28:35,-37.06816666666667,17.53933333333333,WGSV3-052
3447,2023-04-13 14:43:35,-37.0695,17.544833333333333,WGSV3-052
3446,2023-04-13 14:58:35,-37.07033333333333,17.55,WGSV3-052
3445,2023-04-13 15:13:35,-37.07033333333333,17.555833333333332,WGSV3-052
3444,2023-04-13 15:28:35,-37.071000000000005,17.560833333333335,WGSV3-052
3443,2023-04-13 15:43:35,-37.07233333333333,17.5655,WGSV3-052
3442,2023-04-13 15:58:35,-37.072,17.569666666666667,WGSV3-052
3441,2023-04-13 16:27:40,-37.073166666666665,17.577833333333334,WGSV3-052
3440,2023-04-13 16:42:40,-37.07283333333333,17.581833333333336,WGSV3-052
3439,2023-04-13 16:57:40,-37.07233333333333,17.586833333333335,WGSV3-052
3438,2023-04-13 17:12:40,-37.07333333333334,17.591166666666666,WGSV3-052
3437,2023-04-13 17:27:40,-37.07283333333333,17.595333333333333,WGSV3-052
3436,2023-04-13 17:42:40,-37.073,17.59733333333333,WGSV3-052
3435,2023-04-13 17:57:40,-37.07366666666667,17.601,WGSV3-052
3434,2023-04-13 18:12:40,-37.07366666666667,17.603833333333334,WGSV3-052
3433,2023-04-13 18:27:40,-37.075,17.6075,WGSV3-052
3432,2023-04-13 18:42:40,-37.07566666666666,17.610666666666667,WGSV3-052
3431,2023-04-13 18:57:40,-37.0765,17.612166666666667,WGSV3-052
3430,2023-04-13 19:12:40,-37.077,17.615000000000002,WGSV3-052
3429,2023-04-13 19:27:40,-37.07833333333333,17.6175,WGSV3-052
3428,2023-04-13 19:42:40,-37.07983333333333,17.619333333333334,WGSV3-052
3427,2023-04-13 19:57:40,-37.0805,17.621,WGSV3-052
3425,2023-04-13 20:12:40,-37.08283333333333,17.624166666666667,WGSV3-052
3426,2023-04-13 20:41:45,-37.084666666666664,17.6285,WGSV3-052
3424,2023-04-13 20:56:45,-37.086,17.631500000000003,WGSV3-052
3423,2023-04-13 21:11:45,-37.088499999999996,17.634166666666665,WGSV3-052
3421,2023-04-13 21:26:45,-37.08983333333333,17.636666666666667,WGSV3-052
3422,2023-04-13 21:41:45,-37.09166666666667,17.63883333333333,WGSV3-052
3420,2023-04-13 21:56:45,-37.0935,17.640833333333333,WGSV3-052
3419,2023-04-13 22:11:45,-37.09466666666666,17.642666666666667,WGSV3-052
3418,2023-04-13 22:26:45,-37.09666666666667,17.646166666666666,WGSV3-052
3417,2023-04-13 22:41:45,-37.098,17.648500000000002,WGSV3-052
3416,2023-04-13 22:56:45,-37.099666666666664,17.651166666666665,WGSV3-052
3415,2023-04-13 23:11:45,-37.1015,17.654166666666665,WGSV3-052
3414,2023-04-13 23:26:45,-37.104,17.65716666666667,WGSV3-052
3595,2023-04-13 23:41:45,-37.107166666666664,17.661166666666666,WGSV3-052
3594,2023-04-13 23:56:45,-37.10966666666666,17.662666666666667,WGSV3-052
3593,2023-04-14 00:11:45,-37.111666666666665,17.664833333333334,WGSV3-052
3592,2023-04-14 00:26:45,-37.11383333333333,17.668166666666664,WGSV3-052
3591,2023-04-14 00:55:46,-37.118,17.672666666666665,WGSV3-052
3590,2023-04-14 01:10:46,-37.12116666666667,17.675166666666666,WGSV3-052
3589,2023-04-14 01:25:46,-37.12466666666667,17.67683333333333,WGSV3-052
3588,2023-04-14 01:40:46,-37.12716666666667,17.67983333333333,WGSV3-052
3587,2023-04-14 01:55:46,-37.13,17.6825,WGSV3-052
3586,2023-04-14 02:10:46,-37.132333333333335,17.68566666666667,WGSV3-052
3585,2023-04-14 02:25:46,-37.1355,17.689166666666665,WGSV3-052
3584,2023-04-14 02:40:46,-37.13916666666667,17.691666666666666,WGSV3-052
3583,2023-04-14 02:55:46,-37.14233333333333,17.694333333333336,WGSV3-052
3582,2023-04-14 03:10:46,-37.14483333333333,17.696,WGSV3-052
3581,2023-04-14 03:25:46,-37.1485,17.699,WGSV3-052
3580,2023-04-14 03:40:46,-37.15233333333333,17.701166666666666,WGSV3-052
3579,2023-04-14 03:55:46,-37.156333333333336,17.703,WGSV3-052
3578,2023-04-14 04:10:46,-37.160333333333334,17.705166666666667,WGSV3-052
3577,2023-04-14 04:25:46,-37.16433333333334,17.70716666666667,WGSV3-052
3576,2023-04-14 04:40:46,-37.16833333333333,17.71033333333333,WGSV3-052
3575,2023-04-14 05:09:51,-37.17583333333334,17.716,WGSV3-052
3574,2023-04-14 05:24:51,-37.18033333333334,17.719333333333335,WGSV3-052
3573,2023-04-14 05:39:51,-37.18416666666667,17.72233333333333,WGSV3-052
3572,2023-04-14 05:54:51,-37.18816666666667,17.725166666666667,WGSV3-052
3571,2023-04-14 06:09:51,-37.19383333333334,17.729,WGSV3-052
3569,2023-04-14 06:24:51,-37.19866666666667,17.732166666666668,WGSV3-052
3570,2023-04-14 06:39:51,-37.20316666666667,17.735666666666667,WGSV3-052
3568,2023-04-14 06:54:51,-37.20766666666667,17.73966666666667,WGSV3-052
3567,2023-04-14 07:09:51,-37.2125,17.74416666666667,WGSV3-052
3566,2023-04-14 07:24:51,-37.217333333333336,17.748333333333335,WGSV3-052
3565,2023-04-14 07:39:51,-37.22233333333334,17.753666666666668,WGSV3-052
3564,2023-04-14 07:54:51,-37.22666666666667,17.757333333333335,WGSV3-052
3563,2023-04-14 08:09:51,-37.23133333333333,17.762999999999998,WGSV3-052
3562,2023-04-14 08:24:51,-37.2355,17.766666666666666,WGSV3-052
3561,2023-04-14 08:39:51,-37.23983333333333,17.771166666666666,WGSV3-052
3560,2023-04-14 08:54:51,-37.244166666666665,17.776666666666664,WGSV3-052
3559,2023-04-14 09:23:55,-37.25183333333334,17.7865,WGSV3-052
3558,2023-04-14 09:38:55,-37.256499999999996,17.791833333333333,WGSV3-052
3557,2023-04-14 09:53:55,-37.25983333333333,17.796666666666667,WGSV3-052
3556,2023-04-14 10:08:55,-37.26416666666667,17.803,WGSV3-052
3555,2023-04-14 10:23:55,-37.26866666666667,17.808333333333334,WGSV3-052
3554,2023-04-14 10:38:55,-37.27383333333333,17.812333333333335,WGSV3-052
3553,2023-04-14 10:53:55,-37.27733333333333,17.817,WGSV3-052
3552,2023-04-14 11:08:55,-37.281333333333336,17.822,WGSV3-052
3551,2023-04-14 11:23:55,-37.285999999999994,17.8265,WGSV3-052
3550,2023-04-14 11:38:55,-37.28966666666667,17.83083333333333,WGSV3-052
3549,2023-04-14 11:53:55,-37.29416666666667,17.83533333333333,WGSV3-052
3548,2023-04-14 12:08:55,-37.29816666666667,17.83966666666667,WGSV3-052
3547,2023-04-14 12:23:55,-37.301500000000004,17.844333333333335,WGSV3-052
3546,2023-04-14 12:38:55,-37.30616666666666,17.84783333333333,WGSV3-052
3545,2023-04-14 12:53:55,-37.3095,17.851999999999997,WGSV3-052
3544,2023-04-14 13:08:55,-37.313,17.855,WGSV3-052
3543,2023-04-14 13:38:00,-37.31916666666667,17.862833333333334,WGSV3-052
3542,2023-04-14 13:53:00,-37.32233333333333,17.8665,WGSV3-052
3541,2023-04-14 14:08:00,-37.325,17.870166666666666,WGSV3-052
3540,2023-04-14 14:23:00,-37.327666666666666,17.873,WGSV3-052
3539,2023-04-14 14:38:00,-37.33083333333333,17.875999999999998,WGSV3-052
3538,2023-04-14 14:53:00,-37.333999999999996,17.88,WGSV3-052
3537,2023-04-14 15:08:00,-37.338166666666666,17.8825,WGSV3-052
3536,2023-04-14 15:23:00,-37.341833333333334,17.885166666666667,WGSV3-052
3535,2023-04-14 15:38:00,-37.3455,17.887166666666666,WGSV3-052
3534,2023-04-14 15:53:00,-37.349333333333334,17.888666666666666,WGSV3-052
3533,2023-04-14 16:08:00,-37.35366666666666,17.890833333333333,WGSV3-052
3532,2023-04-14 16:23:00,-37.358,17.891833333333334,WGSV3-052
3531,2023-04-14 16:38:00,-37.362833333333334,17.893666666666665,WGSV3-052
3530,2023-04-14 16:53:00,-37.36666666666667,17.895333333333333,WGSV3-052
3529,2023-04-14 17:08:00,-37.371833333333335,17.89816666666667,WGSV3-052
3528,2023-04-14 17:23:00,-37.376333333333335,17.899833333333333,WGSV3-052
3527,2023-04-14 17:52:04,-37.38583333333334,17.903833333333335,WGSV3-052
3526,2023-04-14 18:07:04,-37.391,17.906166666666664,WGSV3-052
3525,2023-04-14 18:22:04,-37.396166666666666,17.907833333333333,WGSV3-052
3524,2023-04-14 18:37:04,-37.401500000000006,17.909666666666666,WGSV3-052
3523,2023-04-14 18:52:04,-37.406666666666666,17.912333333333333,WGSV3-052
3522,2023-04-14 19:07:04,-37.4125,17.91433333333333,WGSV3-052
3521,2023-04-14 19:22:04,-37.41733333333333,17.915333333333333,WGSV3-052
3520,2023-04-14 19:37:04,-37.423,17.917666666666666,WGSV3-052
3519,2023-04-14 19:52:04,-37.4285,17.920833333333334,WGSV3-052
3518,2023-04-14 20:07:04,-37.4335,17.923333333333336,WGSV3-052
3517,2023-04-14 20:22:04,-37.43983333333333,17.926166666666667,WGSV3-052
3516,2023-04-14 20:37:04,-37.445,17.92866666666667,WGSV3-052
3515,2023-04-14 20:52:04,-37.45,17.92983333333333,WGSV3-052
3514,2023-04-14 21:07:04,-37.45516666666666,17.932000000000002,WGSV3-052
3513,2023-04-14 21:22:04,-37.46,17.933666666666667,WGSV3-052
3512,2023-04-14 21:37:04,-37.465333333333334,17.934666666666665,WGSV3-052
3511,2023-04-14 22:06:09,-37.47683333333334,17.938499999999998,WGSV3-052
3510,2023-04-14 22:21:09,-37.48283333333333,17.94066666666667,WGSV3-052
3509,2023-04-14 22:36:09,-37.48866666666667,17.944333333333336,WGSV3-052
3508,2023-04-14 22:51:09,-37.49533333333333,17.947166666666664,WGSV3-052
3507,2023-04-14 23:06:09,-37.50083333333334,17.950666666666667,WGSV3-052
3506,2023-04-14 23:21:09,-37.507,17.954,WGSV3-052
3505,2023-04-14 23:36:09,-37.51266666666667,17.956666666666667,WGSV3-052
3685,2023-04-14 23:51:09,-37.518166666666666,17.960500000000003,WGSV3-052
3684,2023-04-15 00:06:09,-37.524166666666666,17.963,WGSV3-052
3683,2023-04-15 00:21:09,-37.530499999999996,17.966666666666665,WGSV3-052
3682,2023-04-15 00:36:09,-37.536500000000004,17.968833333333336,WGSV3-052
3681,2023-04-15 00:51:09,-37.54316666666667,17.9715,WGSV3-052
3680,2023-04-15 01:06:09,-37.549,17.9745,WGSV3-052
3679,2023-04-15 01:21:09,-37.554833333333335,17.976,WGSV3-052
3678,2023-04-15 01:36:09,-37.56066666666666,17.97716666666667,WGSV3-052
3677,2023-04-15 01:51:09,-37.56583333333333,17.979,WGSV3-052
3676,2023-04-15 02:20:14,-37.575833333333335,17.983,WGSV3-052
3675,2023-04-15 02:35:14,-37.5805,17.983833333333333,WGSV3-052
3674,2023-04-15 02:50:13,-37.58683333333333,17.985500000000002,WGSV3-052
3673,2023-04-15 03:05:13,-37.59283333333334,17.988166666666665,WGSV3-052
3672,2023-04-15 03:20:13,-37.59983333333333,17.98933333333333,WGSV3-052
3671,2023-04-15 03:35:13,-37.60733333333334,17.991,WGSV3-052
3670,2023-04-15 03:50:13,-37.61383333333333,17.994000000000003,WGSV3-052
3669,2023-04-15 04:05:13,-37.6205,17.996,WGSV3-052
3668,2023-04-15 04:20:13,-37.62533333333333,17.9975,WGSV3-052
3667,2023-04-15 04:35:13,-37.632,17.999333333333333,WGSV3-052
3666,2023-04-15 04:50:13,-37.63966666666667,18.001666666666665,WGSV3-052
3665,2023-04-15 05:05:13,-37.64666666666667,18.004666666666665,WGSV3-052
3664,2023-04-15 05:20:13,-37.653,18.007,WGSV3-052
3663,2023-04-15 05:35:13,-37.658500000000004,18.008,WGSV3-052
3662,2023-04-15 05:50:13,-37.664,18.0095,WGSV3-052
3661,2023-04-15 06:05:13,-37.669666666666664,18.011166666666668,WGSV3-052
3660,2023-04-15 06:34:19,-37.6805,18.013166666666667,WGSV3-052
3659,2023-04-15 06:49:19,-37.685833333333335,18.014,WGSV3-052
3658,2023-04-15 07:04:19,-37.69216666666667,18.014666666666667,WGSV3-052
3657,2023-04-15 07:19:19,-37.69866666666667,18.01516666666667,WGSV3-052
3656,2023-04-15 07:34:19,-37.705333333333336,18.014666666666667,WGSV3-052
3655,2023-04-15 07:49:19,-37.71183333333333,18.015333333333334,WGSV3-052
3654,2023-04-15 08:04:19,-37.719,18.015666666666668,WGSV3-052
3653,2023-04-15 08:19:19,-37.7265,18.016166666666667,WGSV3-052
3652,2023-04-15 08:34:19,-37.7315,18.017333333333333,WGSV3-052
3651,2023-04-15 08:49:19,-37.73800000000001,18.017833333333332,WGSV3-052
3650,2023-04-15 09:04:19,-37.74516666666667,18.019166666666667,WGSV3-052
3649,2023-04-15 09:19:19,-37.752500000000005,18.019166666666667,WGSV3-052
3648,2023-04-15 09:34:19,-37.758833333333335,18.01966666666667,WGSV3-052
3647,2023-04-15 09:49:19,-37.766666666666666,18.020833333333332,WGSV3-052
3646,2023-04-15 10:04:19,-37.77333333333333,18.021,WGSV3-052
3645,2023-04-15 10:19:19,-37.78,18.020166666666668,WGSV3-052
